game_id	section_id	team_id	team_name	team_url	period_scores
928470	1	1133	Husson		[0, 0, 1, 5, 6]
861971	0	30114	Penn St.-Abington		[0, 0, 0, 0, 0]
861971	1	394	Marymount (VA)		[10, 7, 6, 4, 27]
976292	0	351	Lebanon Valley		[2, 4, 2, 2, 10]
976292	1	411	Messiah		[0, 4, 3, 4, 11]
1001202	0	733	Utica		[0, 2, 1, 3, 6]
1001202	1	313	Ithaca		[5, 2, 2, 4, 13]
956430	0	21852	Stevenson		[4, 3, 3, 3, 13]
956430	1	8404	Hood		[0, 2, 1, 0, 3]
1078271	0	276	Haverford		[1, 3, 2, 3, 0, 0, 0, 9]
1078271	1	686	Swarthmore		[3, 3, 1, 2, 0, 0, 1, 10]
928490	0	633	Scranton		[2, 3, 2, 4, 11]
928490	1	373	Lycoming		[3, 2, 2, 2, 9]
862111	0	12399	Gwynedd Mercy		[5, 1, 2, 1, 9]
862111	1	681	Stockton		[3, 2, 2, 1, 8]
976390	0	781	Whittier		[0, 1, 5, 2, 8]
976390	1	411	Messiah		[4, 2, 1, 2, 9]
1012171	0	379	Me.-Farmington		[0, 0, 0, 0, 0]
1012171	1	467	New England Col.		[10, 8, 8, 1, 27]
1052271	0	2691	Daniel Webster		[3, 4, 2, 1, 10]
1052271	1	18422	Rivier		[1, 2, 1, 3, 7]
1001203	0	4	Adrian		[4, 2, 2, 2, 10]
1001203	1	30037	Trine		[0, 1, 2, 0, 3]
956551	0	520	Ohio Wesleyan		[2, 1, 1, 1, 5]
956551	1	182	Denison		[6, 2, 1, 3, 12]
1078291	0	752	Wash. & Lee		[2, 3, 4, 4, 1, 14]
1078291	1	565	Randolph-Macon		[3, 5, 3, 2, 0, 13]
928510	0	1255	U New England		[1, 1, 2, 2, 6]
928510	1	8981	Endicott		[3, 5, 4, 3, 15]
956557	0	27892	Farmingdale St.		[3, 4, 9, 1, 17]
956557	1	1468	Mt. St. Mary (NY)		[1, 0, 1, 1, 3]
1078311	0	642	Skidmore		[4, 1, 1, 4, 10]
1078311	1	580	Rochester Inst.		[7, 5, 4, 3, 19]
930050	0	132	Centre		[5, 8, 4, 2, 19]
930050	1	21830	Piedmont		[2, 2, 2, 1, 7]
976571	0	707	Thiel		[0, 2, 2, 2, 0, 0, 6]
976571	1	15207	Ohio Valley		[2, 1, 2, 1, 0, 1, 7]
956558	0	263	Greensboro		[3, 4, 1, 4, 12]
956558	1	30064	Saint Vincent		[1, 2, 0, 0, 3]
1001227	0	2758	Thomas (ME)		[0, 1, 3, 5, 1, 10]
1001227	1	379	Me.-Farmington		[2, 4, 1, 2, 0, 9]
1052351	0	8398	Hilbert		[2, 4, 4, 3, 13]
1052351	1	9500	SUNY Poly		[3, 1, 1, 2, 7]
862170	0	18	Alfred		[2, 2, 1, 0, 5]
862170	1	154	Colorado Col.		[0, 4, 3, 3, 10]
