game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
100822	1	772192	Kapron, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772192	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	1083961	Mann, Jay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1083961	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	772193	McAuliffe, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772193	""	1*	0	1	1*	1*	0	0	1*	""	""	1*	1:00*	""	""	""	""	""	""	0	0
100822	1	1083974	Norris, Cade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1083974	""	1*	0	1	2*	1*	0	1*	1*	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	977724	Reynolds, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=977724	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	772206	Schroeder, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772206	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	1083976	Seivold, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1083976	""	0	0	0	1*	0	2*	0	1*	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	1083977	Smith, Bucky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1083977	""	0	0	0	0	0	1*	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	872642	Striffler, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=872642	""	1	2*	3	3*	2*	1	1*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	772197	Sullivan, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772197	""	0	0	0	1	1	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1	977727	West, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=977727	""	0	0	0	0	0	1	0	0	1	5	0	0:00	""	""	""	""	""	""	0	0
100822	1	772208	Woeppel, Jaren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=772208	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100822	1		Totals		""	16*	9	25	44*	26	28	14	9	6	23	7*	9:30*/	3,600	5	12	""	""	""	0	0
100922	0	985621	Bell, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=985621	A	1	0	1	2	1	1	2	0	""	""	0	0:00	""	""	""	""	""	""	0	0
