year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	gp	gs	Goals	Assists	Points	Shots	Shot PCT	SOG	SOG PCT	GWG	EMO G	Man-Down G	GB	TO	CT	FOW	FOs Taken	FO%	Pen	Pen Time	GGP	GGS	G Min	Goals Allowed	GAA	Saves	Save Pct	RC	YC	Clears Suc	Clears Att	Clear Pct
2016	12380	400	Massachusetts	36	1532285	Marusi, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1532285	Jr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	40	1532281	Hegarty, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1532281	Jr	1	1	1	1	""	1	1	2	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	5	1532280	Gruder, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1532280	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	1	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	10	1532278	Consoletti, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1532278	Jr	1	0	1	""	1	1	2	1	1.000	1	1.000	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	7	1532277	Bianchin, Gianni	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1532277	Jr	1	1	1	1	1	1	2	1	1.000	1	1.000	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	45	1426024	Porzelt, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1426024	Sr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	2	""	2	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	18	1426022	Muller, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1426022	Jr	1	1	1	1	""	""	0	1	""	1	1.000	""	""	""	3	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	37	1426019	Karaska, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1426019	Sr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	2	""	1	""	""	""	2	120	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	400	Massachusetts	44	1426016	Fahey, Bob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1426016	Sr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	3	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	27	1769638	Beecham, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769638	N/A	1	0	1	""	""	""	0	""	""	""	""	""	""	""	2	""	""	7	16	0.438	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	25	1769637	DuBois, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769637	N/A	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	20	1769636	Morgan, Hank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769636	N/A	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	18	1769635	Serafin, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769635	N/A	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	16	1769634	Priester, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769634	N/A	1	0	1	""	""	""	0	3	""	2	0.667	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	5	1769633	Wittenberg, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769633	N/A	1	1	1	1	1	1	2	1	1.000	1	1.000	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	3	1769629	Carter, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769629	N/A	1	1	1	1	1	""	1	2	0.500	2	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	2	1769625	Anderson, Gabriel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769625	N/A	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	14	1649165	White, Dustin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649165	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	32	1649163	Quinn, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649163	So	1	1	1	1	""	""	0	5	""	1	0.200	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	22	1649161	Kleintz, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649161	So	1	1	1	1	""	""	0	""	""	""	""	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	17	1649160	Gibson, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649160	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	21	1649159	Fromert, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649159	So	1	0	1	""	""	""	0	3	""	3	1.000	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	8	1649158	Dienes, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649158	So	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	45	1649157	de Hueck, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649157	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	44	1649081	Adams, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1649081	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	55	1559423	Margiotta, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1559423	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	50	1559422	Bobbitt, Karson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1559422	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	41	1548934	Ensor, Walker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548934	Jr	1	0	1	""	""	""	0	2	""	""	""	""	""	""	2	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	9	1548929	Rahill, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548929	Jr	1	1	1	1	""	""	0	1	""	""	""	""	""	""	1	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	23	1443057	Lesane, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443057	Sr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	406	Mercer	40	1436106	Nugent, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1436106	Sr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	1	1	3,600	11	11.000	10	0.476	""	""	""	""	""
2016	12380	406	Mercer	33	1436100	Lucas, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1436100	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	1	1765590	Joseph, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765590	N/A	2	2	2	2	""	""	0	4	""	1	0.250	""	""	""	""	""	2	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	17	1527128	Schlosser, Mikie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527128	Jr	2	2	2	2	2	1	3	6	0.333	4	0.667	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	6	1418105	Kraus, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418105	Sr	2	2	2	2	1	1	2	4	0.250	1	0.250	""	""	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	7	1418106	Gaughan, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418106	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	16	1418109	Hernandez, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418109	Sr	2	1	2	1	2	""	2	3	0.667	3	1.000	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	21	1418112	Lott, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418112	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	7	1	""	21	38	0.553	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	22	1418113	Logan, Gerald	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418113	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	2	""	""	""	""	""	""	2	2	5,400	18	12.000	18	0.500	""	""	""	""	""
2016	12380	418	Michigan	24	1418114	Walker, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418114	Sr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	3	1	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	8	1751997	DeCaprio, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751997	Fr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	11	1639222	McDonnell, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1639222	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	""	""	5	15	0.333	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	50	1639219	McKee, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1639219	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	33	1639216	Bogle, PJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1639216	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	3	1639212	Young, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1639212	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	40	1527135	Bergman, Stefan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527135	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	4	2	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	5	1527134	Roswell, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527134	Jr	2	0	2	""	1	""	1	1	1.000	1	1.000	""	1	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	20	1527129	Wolter, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527129	Jr	2	0	2	""	""	""	0	1	""	""	""	""	""	""	1	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	10	1527126	King, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527126	Jr	2	2	2	2	2	5	7	11	0.182	6	0.545	""	1	""	1	3	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	2	1527125	Hatton, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527125	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	49	1418128	Brown, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418128	Sr	2	0	2	""	1	""	1	3	0.333	1	0.333	""	""	""	9	2	4	""	""	""	2	90	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	47	1418126	Jackson, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418126	Sr	2	2	2	2	8	1	9	13	0.615	11	0.846	1	1	""	5	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	46	1418125	Kennedy, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418125	Sr	2	0	2	""	1	1	2	3	0.333	2	0.667	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	9	1418120	Kinek, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418120	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	32	1418116	Keady, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418116	Jr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	14	1639213	Tracy, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1639213	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	30	1639207	Heidt, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1639207	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	4	1751996	Curran, Decker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751996	Fr	1	1	1	1	1	""	1	3	0.333	1	0.333	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	28	1527132	Zonino, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527132	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	1	""	1,800	10	20.000	3	0.231	""	""	""	""	""
2016	12380	418	Michigan	31	1751999	Gibbons, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1751999	Fr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	418	Michigan	29	1752002	Sutherland, Rocco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752002	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	43	1752452	Vanderbeek, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752452	So	1	0	1	""	""	""	0	1	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	19	1752451	Phillips, Gordon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752451	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	46	1752450	Jones, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752450	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	38	1752446	Figel, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752446	Fr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	11	1752444	Castellano, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752444	Sr	1	0	1	""	2	""	2	4	0.500	2	0.500	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	2	1752432	Bloodgood, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752432	Jr	1	1	1	1	1	1	2	5	0.200	2	0.400	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	6	1647580	Wilson, Grier	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647580	So	1	0	1	""	1	""	1	1	1.000	1	1.000	""	""	""	""	1	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	35	1647578	Glass, Cooper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647578	So	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	28	1647577	Teluk, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647577	So	1	1	1	1	""	1	1	""	""	""	""	""	""	""	4	1	""	9	18	0.500	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	24	1647576	Pfeifer, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647576	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	4	1647571	Wasserman, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647571	So	1	1	1	1	2	1	3	2	1.000	2	1.000	""	""	""	4	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	12	1551493	Osback, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551493	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	50	1527367	Zak, Reed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527367	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	45	1527366	Keen, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527366	Jr	1	0	1	""	""	1	1	3	""	1	0.333	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	41	1527363	Murawski, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527363	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	33	1527355	Ruppert, Neil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527355	Jr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	5	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	30	1527354	Berger, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527354	Jr	1	0	1	""	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	26	1527352	Grajewski, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527352	Jr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	3	""	2	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	25	1527351	Mosleh, Marco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527351	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	17	1527343	Schleicher, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527343	Jr	1	0	1	""	1	""	1	4	0.250	3	0.750	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	15	1527341	Atkinson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527341	Jr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	14	1527340	Schulte, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527340	Jr	1	1	1	1	""	1	1	3	""	1	0.333	""	""	""	1	""	1	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	13	1527339	Hreshko, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527339	Jr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	1	1	3,600	5	5.000	8	0.615	""	""	""	""	""
2016	12380	439	Monmouth	10	1527336	Daly, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527336	Jr	1	1	1	1	3	""	3	9	0.333	7	0.778	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	439	Monmouth	8	1527334	Murphy, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1527334	Jr	1	0	1	""	1	""	1	2	0.500	2	1.000	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	42	1769604	DiPRETORO, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769604	N/A	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	37	1769603	Milione, Shawn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769603	N/A	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	27	1769602	Mangan, Timothy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769602	N/A	1	0	1	""	""	""	0	""	""	""	""	""	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	24	1769601	Hojnoski, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769601	N/A	1	1	1	1	1	1	2	5	0.200	3	0.600	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	18	1769599	Celmer, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769599	N/A	1	1	1	1	""	""	0	1	""	""	""	""	""	""	3	""	""	12	27	0.444	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	13	1769598	Stone, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769598	N/A	1	0	1	""	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	55	1658824	Buhl, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1658824	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	450	Mt. St. Mary's	47	1658821	Hendrick, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1658821	So	1	0	1	""	1	""	1	1	1.000	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
