game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
4034401	1	1667825	Warren, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667825	""	""	""	""	""	""	""	""	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034401	1	1553305	Chamberlain, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1553305	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	430	2	1	""	""	""	""	""	""	""	""
4034401	1	1776942	Maloney, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776942	""	""	""	""	""	""	""	""	3	""	4/	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034401	1	1776947	Rampi, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776947	""	""	2	2	3	1	""	""	1	1	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034401	1	1778421	Wireman, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778421	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034401	1	1669513	Link, Skyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669513	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034401	1	1778418	Johnson, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778418	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	1,370	1	1	""	""	""	""	""	""	""	""
4034401	1		Team		""	""	""	""	""	""	""	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034401	1		Totals		""	20/	8	28	58	41/	1	""	46/	15	11	21/	29/	5	240	3,600/	6	5	""	""	""	""	""	11	15	0.733
4034407	0	1440758	DiClemente, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440758	LSM	""	""	""	""	""	""	""	2	1	1	""	""	2	120	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1663049	Kaczmarski, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663049	ATT	1	2	3	3	2	""	""	6	4	1	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1440748	Loggi, Guy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440748	MID	""	""	""	8	1	""	""	1	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1440745	O'Donnell, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440745	MID	1	1	2	1	1	1	""	""	3	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1549273	Pecina, Lance	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1549273	DEF	""	""	""	1	""	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1549279	Beck, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1549279	DEF	""	""	""	""	""	""	""	5	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1663046	Caposella, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663046	ATT	4	""	4	8	6	""	1/	2	3	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1549277	Quinn, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1549277	GK	""	""	""	""	""	""	""	3	1	1	""	""	""	""	3,600	8	14/	1/	""	""	""	""	""	""	""
4034407	0	1775195	Gallo, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775195	MID	1	2	3	9	5	1	""	4	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1440759	Manasia, Vincent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440759	ATT	2	""	2	4	4	1	1/	1	1	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1663051	Clarkson, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663051	""	""	1	1	1	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1775189	Hall, Jamar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775189	""	""	""	""	""	""	""	""	4	""	""	""	""	2	60	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1667702	Scherzer, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667702	""	""	""	""	1	1	""	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1775192	Bradley, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775192	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1440749	Moyer, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440749	""	""	""	""	""	""	""	""	4	2	""	4	9	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1667700	Park, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667700	""	""	""	""	""	""	""	""	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1328508	Pagano, Tony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1328508	""	""	""	""	""	""	""	""	5	1	""	10	14	1	120	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1663050	Macejka, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663050	""	""	""	""	""	""	""	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0	1663052	Aho, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663052	""	3	""	3	5	5	""	""	""	""	1	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	0		Team		""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	0		Totals		""	12	6	18	41	25	3	2/	43	26	9	14	23	12/	690/	3,600	8	14/	""	""	""	""	""	20/	27/	0.741
4034407	1	1664885	Evans, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664885	GK	""	""	""	""	""	""	""	3	1	""	""	""	""	""	3,600	12	13	""	1/	""	""	""	""	""	""
4034407	1	1552074	May, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552074	ATT	""	""	""	1	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1552072	Rimmer, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552072	MID	2	1	3	5	3	2/	""	7	4	1	6	12	1	30	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1552076	Decker, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552076	LSM	""	""	""	""	""	""	""	3	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1433621	Minnich, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1433621	ATT	2	3/	5	7	5	""	""	1	4	2	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1664870	Stewart, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664870	ATT	""	""	""	5	2	""	""	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768124	Kaplan, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768124	DEF	""	""	""	""	""	""	""	3	""	2	""	""	2	120	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768125	Andragna, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768125	LSM	""	""	""	""	""	""	""	1	""	2	""	""	2	90	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768119	Warg, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768119	ATT	1	2	3	5	4	1	""	4	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1552077	Grasso, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552077	DEF	""	""	""	""	""	""	""	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1433622	Moody, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1433622	""	""	""	""	""	""	""	""	""	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1778428	Cunningham, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778428	""	""	""	""	""	""	""	""	1	3	1	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1664886	Sagl, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664886	""	""	""	""	4	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768117	Barnd, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768117	""	""	""	""	""	""	""	""	1	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768121	Salustri, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768121	""	1	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768126	Nelson, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768126	""	""	""	""	""	""	""	""	""	""	""	""	6	1	60	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768118	Lambiase, Lorenzo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768118	""	""	""	""	""	""	""	""	""	1	""	3	3	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1552078	Melnik, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552078	""	1	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768120	Dinallo, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768120	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1768114	Charbonneau, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768114	""	1	""	1	4	3	1	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1	1664868	Kenny, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664868	""	""	""	""	1	1	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1		TEAM		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034407	1		Totals		""	8	6	14	34	22	4/	""	34	21	13	9	23	9/	450/	3,600	12	13	""	""	""	""	""	18	25	0.720
4034417	0	1645420	Sulhoff, Brent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1645420	M	""	""	""	1	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762568	Mcmanus, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762568	A	1	""	1	12	6	""	""	4	""	2	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762573	Smolens, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762573	D	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762570	Kailunas, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762570	D	""	""	""	""	""	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1548371	Justice, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548371	A	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762580	Ebert, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762580	M	2	1	3	5	4	""	""	1	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1430271	Johnson, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1430271	M	3	""	3	4	3	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1645419	Kempel, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1645419	GK	""	""	""	""	""	""	""	4	3	1	""	""	""	""	3,600	9	7	""	1/	""	""	""	""	""	""
4034417	0	1645418	Beard, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1645418	A	""	""	""	1	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762572	Scinto, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762572	D	""	""	""	""	""	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1669034	Lee, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669034	""	""	""	""	""	""	""	""	2	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762574	Babcock, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762574	""	""	""	""	""	""	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762579	Lutz, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762579	""	""	""	""	""	""	""	""	2	1	""	3	7	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1645439	Bothwell, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1645439	""	""	""	""	1	1	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762581	Handel, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762581	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1645426	Watkins, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1645426	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762566	Clarkson, Grey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762566	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1430258	Hupp, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1430258	""	""	""	""	1	1	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1548377	Valenti, Nathaniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548377	""	""	""	""	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1548373	Hohman, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1548373	""	""	""	""	""	""	""	""	""	""	""	4	7	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762565	Rizzuti, Rex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762565	""	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1645438	Smith, Shoshone	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1645438	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0	1762569	Ferrigno, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1762569	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0		TEAM		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	0		Totals		""	6	1	7	29	18	1	""	20	19	10	7	16	1	30	3,600	9	7	""	""	""	""	""	4	8	0.500
4034417	1	1767034	Howell, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767034	M	""	1	1	""	""	""	""	5	""	4	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1662775	Ringgold, Gerald	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662775	LSM	""	""	""	""	""	""	""	3	2	2	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1662773	Lettieri, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662773	M	""	""	""	""	""	""	""	3	""	""	9	16	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1440281	Pastore, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440281	D	""	""	""	""	""	""	""	2	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1440283	Wighard, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440283	D	""	""	""	2	1	""	""	3	""	1	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1767058	Rhoads, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767058	A	2	""	2	3	3	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1662776	Tonno, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662776	A	3	""	3	5	4	""	""	1	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1662765	Aler, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662765	GK	""	""	""	""	""	""	""	2	3	""	""	""	""	""	3,600	6	12	1/	""	""	""	""	""	""	""
4034417	1	1552754	Keleher, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552754	D	""	""	""	""	""	""	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1552753	Strayline, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552753	A	1	""	1	3	1	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1552758	Kaufmann, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552758	""	""	""	""	""	""	""	""	2	1	""	""	""	2	60	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1552034	Potter, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552034	""	1	3	4	1	1	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1552748	Read, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552748	""	""	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1552036	Cetrone, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552036	""	1	""	1	6	2	""	""	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1662777	Werner, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662777	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1552033	Stump, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552033	""	""	""	""	2	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1662766	Boliaux, JJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662766	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1440274	Egleston, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440274	""	""	1	1	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1767039	MacNair, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767039	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1552035	Zehr, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552035	""	""	3	3	4	1	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1662767	Brasher, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662767	""	""	""	""	2	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1	1440284	Lomady, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440284	""	1	""	1	4	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1		TEAM		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034417	1		Totals		""	9	8	17	36	16	""	""	27	20	13	9	16	6	210	3,600	6	12	""	""	""	""	""	10	16	0.625
4034465	0	1657901	Venezia, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657901	D	""	""	""	1	1	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1545589	Davies, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1545589	GK	""	""	""	""	""	""	""	1	""	1	""	""	""	""	3,600	5	9	""	1/	""	""	""	""	""	""
4034465	0	1768358	Churchill, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768358	D	""	""	""	""	""	""	""	2	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1545597	Adams, Coleman	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1545597	M	1	""	1	4	2	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1657927	Moran, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657927	D	""	""	""	""	""	""	""	1	2	2	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1556570	Geblein, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1556570	D	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1660698	Keepers, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660698	A	""	""	""	1	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1657908	Muncie, Miles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657908	M	1	""	1	6	3	""	""	1	2	""	4	11	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1416403	Davidson, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1416403	A	1	""	1	3	1	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1657926	Buttrey, Tyee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657926	M	""	""	""	1	""	""	""	1	""	1	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1657929	Camilliere, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657929	""	1	""	1	12	5	""	""	2	2	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1768357	Abrigo, Cristian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768357	""	""	""	""	""	""	""	""	1	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1768368	Lovejoy, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768368	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1657924	Babel, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657924	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1768359	Pratt, Lee	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768359	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1768355	Bafford, Louie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768355	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1416404	DeBiasse, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1416404	""	""	""	""	""	""	""	""	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1657897	King, Schylur	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657897	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0	1768363	Anderson, Ty	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1768363	""	""	""	""	""	""	""	""	1	""	1	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0		TEAM		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4034465	0		Totals		""	4	""	4	30	13	""	""	18	10	8	5	13	4	210	3,600	5	9	""	""	""	""	""	15	16	0.938/
4034465	1	1445476	Smith, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1445476	D	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
